Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2023-06-29,70646.4140625,71622.19326225828,70646.4140625,71329.4595023308,12229967
2023-06-30,70451.265625,70939.15527614266,69963.37597385734,70743.9994156856,11694765
2023-07-03,71231.890625,71427.04648972602,70841.57889554795,70939.15682791096,10722181
2023-07-04,71231.890625,71817.35821917809,71134.31269263699,71622.20235445205,10214350
2023-07-05,70256.109375,71524.62246093749,70158.5314453125,71231.888671875,12310610
2023-07-06,69865.796875,70646.42030377095,69768.21894640363,70158.53066078911,14777667
2023-07-07,68206.9765625,69670.64558744636,68109.39862750359,69377.91178245709,17308877
2023-07-10,67816.65625,68694.85755395684,67523.92248201439,68304.54586330935,11713926
2023-07-11,69768.21875,69768.21875,68402.1277534965,68499.70568181817,12177392
2023-07-12,70158.53125,70256.10917941586,69377.90781467316,69475.48574408902,10375581
2023-07-13,70158.53125,70841.576755911,70158.53125,70646.42089707928,14417279
2023-07-14,71622.203125,71622.203125,70646.42379087194,70744.00172428474,15882519
2023-07-17,71524.625,71719.78086630287,71036.73533424284,71427.04706684857,10060049
2023-07-18,70256.109375,71719.7783203125,70256.109375,71427.04453125,11697900
2023-07-19,69963.3671875,71036.72428521617,69573.0555156032,70939.14636724198,10896412
2023-07-20,69280.328125,69768.2177596831,69085.17227112676,69377.90605193662,9732730
2023-07-21,68597.2890625,68694.86699857752,67719.08763780228,68694.86699857752,16528926
2023-07-24,68694.8671875,69182.7568692294,68206.9775057706,68402.13337846236,13418597
2023-07-25,68304.5546875,68792.44436383928,68109.39881696428,68304.5546875,14314945
2023-07-26,68109.3828125,68890.0061112106,66450.55830273997,68109.3828125,30016221
2023-07-27,69963.3671875,69963.3671875,67621.49715611925,68206.96466396443,24261179
2023-07-28,68890.0234375,70646.42630134561,68402.13375309845,70060.95868006373,19420683
2023-07-31,68109.3828125,69280.3177605659,68109.3828125,69182.73984822708,13035420
2023-08-01,69377.90625,69475.48417721518,68304.54905063291,68402.12697784811,12299254
2023-08-02,68206.9765625,69280.33384746066,68109.39862750359,68987.60004247139,13835020
2023-08-03,67133.609375,68499.70026344477,66840.87561319041,68206.96650163518,20087090
2023-08-04,66645.7265625,67426.3500068631,66548.14863195461,67133.61621522694,12360193
2023-08-07,66840.8828125,67523.92833029196,65962.68143248175,66060.25936359489,10968505
2023-08-08,65962.6796875,67426.34861547708,65767.52383043639,67328.77068694527,14664709
2023-08-09,67231.203125,67914.24873004355,66255.4236892235,66353.00163280116,17259673
2023-08-10,66353.0,66840.88970588235,66157.84411764705,66645.73382352942,10227311
2023-08-11,65865.1015625,67133.61462962964,65865.1015625,66743.30291666667,9781038
2023-08-14,65669.9453125,66255.41287843611,65279.633601875925,65865.10116781203,9352343
2023-08-16,65377.22265625,65474.80060051306,64694.177046408586,65084.48882346082,13174578
2023-08-17,65084.47265625,65182.05057627436,64401.42721607946,64694.16097615255,10778652
2023-08-18,64694.16796875,65084.47969103507,64206.278315893665,64401.4341770362,11745006
2023-08-21,64986.8984375,65474.788065409164,64694.164660754504,64986.8984375,9720067
2023-08-22,64986.8984375,66060.25561890015,64694.164660754504,65572.36599099099,10500242
2023-08-23,65474.79296875,65474.79296875,64791.747438524595,65084.481237192624,9549352
2023-08-24,66548.1484375,67036.03808880132,66255.41464671922,66645.72636776026,15044463
2023-08-25,65474.79296875,65767.52676741804,65279.63710297131,65474.79296875,7032462
2023-08-28,65182.06640625,65377.22229369386,64889.332575084205,65182.06640625,5824628
2023-08-29,65182.06640625,65572.37818113773,64986.91051880614,65279.64434997193,9114352
2023-08-30,65474.79296875,66060.26056608607,65474.79296875,65669.9488345287,9181223
2023-08-31,65279.63671875,65572.37051569506,64791.747057174885,65474.79258338005,15964630
2023-09-01,69280.328125,69280.328125,65084.47726672535,65182.055193661974,29738235
2023-09-04,69475.484375,71134.30914238062,68987.59473753511,71134.30914238062,26286495
2023-09-05,68987.5859375,69768.20925786774,68499.69636227016,69182.74176759193,12330239
2023-09-06,68304.5546875,69085.17816964285,68011.82088169643,68987.600234375,11414620
2023-09-07,68694.8671875,68890.02306019176,67914.24369673296,68304.55544211647,13741241
2023-09-08,68597.2890625,68597.2890625,67914.24350995733,68499.71112642248,10688118
2023-09-11,69085.171875,69085.171875,68304.54846398305,68694.86016949153,11785462
2023-09-12,68792.4375,69280.32712765958,68694.85957446808,69085.17127659573,11688599
2023-09-13,69182.7421875,69865.78759696755,68597.27469367065,69377.89801877644,15955797
2023-09-14,69963.3671875,70060.9451054742,69085.16592573222,69475.47759762901,21041407
2023-09-15,70256.109375,70548.84316406249,69670.641796875,69963.3755859375,17823512
2023-09-18,68499.7109375,69963.37997462606,68499.7109375,69573.06823139245,16040727
2023-09-19,68109.3828125,69085.16193588825,67914.22698782235,68694.85028653295,11820188
2023-09-20,67914.234375,68597.2798356681,67816.6564520474,68304.54606681035,10873015
2023-09-21,67231.203125,68109.40461719883,67133.62518142235,67523.93695573295,10796336
2023-09-22,67133.609375,67231.1872956032,66645.71977198402,66645.71977198402,9897840
2023-09-25,67719.0859375,68011.81973838256,66840.8845348523,66840.8845348523,13582516
2023-09-26,67288.4765625,68661.71077806123,67092.30024599125,68661.71077806123,13143470
2023-09-27,67092.3046875,67778.92184073465,66896.12835800438,67288.48101699562,14886491
2023-10-04,66209.5078125,66405.68413194445,65424.80253472222,66111.41965277778,23361149
2023-10-05,65424.796875,66111.41393365817,65424.796875,66013.32578242129,16108313
2023-10-06,64738.1875,66013.33361742424,64738.1875,65817.15729166666,14386527
2023-10-10,65130.53515625,66307.59302051958,64934.3588455384,64934.3588455384,19889202
2023-10-11,66896.1328125,68073.19086785191,66601.86829866203,67288.4854976173,25209349
2023-10-12,67582.7421875,68367.44746689041,66896.12506803338,67288.47770772858,19311380
2023-10-13,66699.953125,67190.39395680148,66405.68862591912,66699.953125,9724086
2023-10-16,66013.3359375,67190.39393341381,65522.89510586924,66601.8649354569,12599299
2023-10-17,68073.1875,68563.62833213256,66111.42417146974,66405.68867074928,17299253
2023-10-18,69152.1484375,69152.1484375,67484.64982269504,67582.7379765071,16493184
2023-10-19,68171.2734375,68661.71425359712,68073.18527428058,68367.44976393886,13985012
2023-10-20,67484.6484375,67877.00104469477,66798.03137490916,67582.73658929869,15204495
2023-10-23,67092.3046875,67778.92184073465,66896.12835800438,67386.56918174343,11625959
2023-10-24,67190.390625,67484.65510948906,66405.68533302919,67386.5669479927,12791710
2023-10-25,66699.953125,67484.65845588235,66601.86495863971,67484.65845588235,10610703
2023-10-26,65424.796875,66601.85468984258,65424.796875,65719.06132871064,15517624
2023-10-27,66013.3359375,66013.3359375,65424.806939543094,65817.1596048477,11334726
2023-10-30,66013.3359375,66503.77676913075,65424.806939543094,65522.89510586924,10139270
2023-10-31,65620.9765625,66994.21075065396,65620.9765625,66307.59365657698,14488892
2023-11-01,67288.4765625,67582.74103726313,66013.33050519315,66209.5068217019,13775256
2023-11-02,68367.4453125,68661.70978299856,68073.18084200143,68661.70978299856,16350031
2023-11-03,68269.359375,68857.88833512932,68171.27121497845,68367.44753502155,10322234
2023-11-06,69544.5,69544.5,67975.08956276445,68465.53032440056,22228489
2023-11-07,69544.5,69544.5,68661.706629055,69250.23554301834,17228731
2023-11-08,68563.6328125,70034.95540504291,68367.45646682761,69936.86723220673,12901310
2023-11-09,68955.9765625,69446.41736308677,68269.35944167852,68563.62392203059,12301373
2023-11-10,69152.1484375,69152.1484375,68171.26689937944,68661.70766843972,9684347
2023-11-13,69054.0703125,69936.86382501776,68955.98214444247,69936.86382501776,9246919
2023-11-14,69446.421875,69740.68637447034,69250.24554201978,69642.59820798022,9567984
2023-11-15,70819.6640625,70819.6640625,70133.04682089681,70231.1349982687,20148677
2023-11-16,71408.1796875,71604.3560053228,70917.738892943,71113.9152107658,15860451
2023-11-17,71113.9140625,71604.35484913793,70917.73774784483,70917.73774784483,11494644
2023-11-20,71310.09375,71604.35823590096,70721.56477819808,70721.56477819808,10610157
2023-11-21,71408.1796875,71996.70864096841,71310.0915285886,71702.4441642342,9712881
2023-11-22,71408.1796875,71604.3560053228,70525.38625729739,70819.6507340316,11105143
2023-11-23,71015.828125,71800.53340814917,70819.6518042127,71604.35708736187,6775614
2023-11-24,70329.203125,71211.99646966528,70329.203125,71015.82017085077,6676685
2023-11-27,69936.8671875,70721.57256968794,69740.69084195302,70133.04353304699,9113857
2023-11-28,71310.09375,71310.09375,69936.85948246217,70034.94764442916,13283081
2023-11-29,71310.09375,71408.18191196698,70819.65294016506,71015.82926409904,9283933
2023-11-30,71408.1796875,71408.1796875,70819.6507340316,71310.0915285886,15783714
2023-12-01,70623.484375,71113.92523871528,70329.21985677084,71015.83706597223,9871284
2023-12-04,71212.0,71506.26446280992,71015.82369146006,71408.17630853994,10229267
2023-12-05,69838.765625,71015.82347261236,69838.765625,70917.73531864467,12129682
2023-12-06,70329.203125,70721.55572262901,70231.11497559275,70427.29127440725,8123087
2023-12-07,70133.0390625,70525.39172858391,69740.68639641609,70427.30356206294,8862017
2023-12-08,71212.0,71408.17630853994,70525.38292011019,70721.55922865013,10859463
2023-12-11,71604.3515625,71604.3515625,70819.64633989726,71408.17525684931,9861960
2023-12-12,72094.796875,72094.796875,71702.44423894558,71898.62055697279,13758646
2023-12-13,71408.1796875,72094.79679987981,71408.1796875,71898.62048205701,13116766
2023-12-14,71702.4453125,72879.50323828659,71113.9163496067,72683.32691732216,27567593
2023-12-15,71898.625,72585.24215552524,71800.53683492496,72389.06582537518,15419815
2023-12-18,71506.265625,71996.706404321,71408.1774691358,71898.6182484568,9690551
2023-12-19,71996.7109375,71996.7109375,71408.18196525886,71604.35828933924,8907632
2023-12-20,73369.9375,73468.02565173796,72389.05598262032,72781.4085895722,16870156
2023-12-21,73566.1171875,73566.1171875,72879.50009375,73173.7645625,13478766
2023-12-22,74448.9140625,74841.26670578062,73958.4732583992,74350.82590167984,14515608
2023-12-26,75135.53125,75233.61941090079,74252.73780189296,74645.09044549608,13164909
2023-12-27,76871.046875,76871.046875,75392.75751201923,75589.86276041667,20651042
2023-12-28,77363.8125,77363.8125,76378.28622611465,76575.39148089172,17797536
2024-01-02,78447.890625,78644.99587782663,77068.15385521356,77068.15385521356,17142847
2024-01-03,75885.515625,77659.4627435065,75885.515625,77363.80489042208,21753644
2024-01-04,75491.3125,76181.18089099217,74998.54936357703,74998.54936357703,15324439
2024-01-05,75491.3125,75984.07563642297,75294.2072454308,75589.86512728459,11304316
2024-01-08,75392.7578125,76378.28405841504,75294.20518790849,75885.52093545752,11088724
2024-01-09,73618.8046875,76575.38318900602,73224.59422063253,76279.72533885542,26019249
2024-01-10,72534.7265625,74111.56844429347,72140.51609205162,73914.46320906929,20259529
2024-01-11,72140.5234375,72534.73394808744,71647.76029926572,71844.86555455942,57691266
2024-01-12,72041.96875,73027.49499829001,71746.310875513,71943.416125171,13038939
2024-01-15,72830.390625,72928.94325101489,72140.52224289581,72140.52224289581,2957915
2024-01-16,71549.203125,72633.28196022728,71450.6505036157,72436.17671745869,14760415
2024-01-17,69972.359375,72239.06960827464,69972.359375,72041.9643705986,22683660
2024-01-18,70662.2265625,70957.88441422595,69676.7003900802,70563.67394525802,17853397
2024-01-19,73618.8046875,73618.8046875,71943.41020331325,72436.1732868976,23363427
2024-01-22,74013.015625,74899.98918109188,73914.46300765646,74801.43656374834,19673375
2024-01-23,74111.5703125,74702.88603307845,73224.59673163231,74604.33341298204,14786224
2024-01-24,72928.9375,74111.56891891891,72436.17440878379,74111.56891891891,12860661
2024-01-25,73027.5,73717.36842105263,72633.28947368421,73126.05263157895,11737747
2024-01-26,72337.625,73421.70384877385,72239.0723773842,72633.28286784742,11160062
2024-01-29,73323.15625,74111.57728494624,72436.18258568548,72731.84047379032,13976521
2024-01-30,73224.59375,74210.11991083446,72633.27805349932,73914.46206258412,12244418
2024-01-31,71647.7578125,72928.94192744154,71450.65256404746,72337.62618208391,15703560
2024-02-01,72534.7265625,73126.04226817255,71844.85823921535,71943.41085682744,19881033
2024-02-02,74111.5703125,74111.5703125,72633.28101105386,72928.93887134308,14955881
2024-02-05,73224.59375,73717.35683041722,72436.17282133244,73126.04113391656,19026021
2024-02-06,73323.15625,73618.81413810483,72239.07732694891,73224.60362063172,14559254
2024-02-07,73914.4609375,74407.22401041667,73224.59263541666,73520.25047916666,16566445
2024-02-08,73027.5,74111.57894736843,72534.73684210527,73914.47368421053,20810708
2024-02-13,74111.5703125,74111.5703125,73323.14935172872,73717.35983211437,21966745
2024-02-14,72928.9375,73224.59535472972,72633.27964527026,72633.27964527026,12434945
2024-02-15,72140.5234375,73323.1549692623,71943.41818220628,73126.04971396858,14120600
2024-02-16,71746.3046875,72337.6203854739,71450.64683851304,72239.06776914491,13444781
2024-02-19,72731.828125,72830.3807376355,71746.301998645,71746.301998645,12726404
2024-02-20,72239.0703125,72633.28079169508,71746.30721350614,72633.28079169508,14681477
2024-02-21,71943.4140625,72633.28241652397,71844.86144049658,72337.6245505137,11503495
2024-02-22,72041.96875,72830.389748632,71647.758250684,72731.83712380301,15208934
2024-02-23,71844.8515625,73126.03547239369,71844.8515625,72534.71982167353,16225166
2024-02-26,71746.3046875,72140.51515281593,71154.9889895261,71253.54160585508,14669352
2024-02-27,71844.8515625,72337.6146047668,71647.74634559327,72041.95677940673,13201981
2024-02-28,72140.5234375,72830.39183102801,71746.31292691256,71844.86555455942,11795859
2024-02-29,72337.625,72337.625,70957.88828337875,71549.20401907357,21176403
2024-03-04,73815.9140625,73914.46668474632,72928.94046228305,73224.59832902203,23210474
2024-03-05,72633.28125,73717.36007462686,72633.28125,73520.25483378561,19505125
2024-03-06,71844.8515625,72436.16721322016,71647.74634559327,72140.50938786009,21547905
2024-03-07,71155.0,72239.07894736843,71155.0,72041.97368421053,14516963
2024-03-08,72239.0703125,72337.62293229876,71549.2019739086,71746.30721350614,19271349
2024-03-11,71352.09375,72041.96205973758,71253.54113432321,71844.85682838398,9740504
2024-03-12,72239.0703125,72436.17555209754,71056.43887491473,71549.2019739086,13011654
2024-03-13,73027.5,73027.5,72436.18421052632,72633.28947368421,15243134
2024-03-14,73224.59375,73421.69898216688,72534.72543741588,73323.14636608344,22545539
2024-03-15,71253.546875,72633.28360563624,71253.546875,72337.62573478562,22580555
2024-03-18,71746.3046875,71943.40992015797,71450.64683851304,71549.19945484203,11520348
2024-03-19,71746.3046875,71943.40992015797,70662.22590788118,71253.54160585508,15376066
2024-03-20,75786.9609375,76082.61878250976,72337.61941238622,72633.27725739597,50106297
2024-03-21,78152.21875,78152.21875,76575.37700977302,78053.66614123581,44569799
2024-03-22,77758.0234375,78743.54971680926,76673.94453025982,78447.89183301647,26724761
2024-03-25,77068.1484375,78644.9903492647,76673.93795955883,78447.88511029411,18703996
2024-03-26,78743.546875,78940.65212374843,78053.67850438047,78546.44162625156,30551494
2024-03-27,78644.9921875,78842.0974310777,78053.67645676692,78053.67645676692,17424595
2024-03-28,79992.390625,80190.39159189357,78408.38288985149,78606.38385674506,25084812
2024-03-29,81576.3984375,81675.39892104066,80091.39118439017,80388.39263501213,27126366
2024-04-01,81180.3984375,82467.40475419207,81180.3984375,82368.40426829268,20116513
2024-04-02,84150.4140625,84150.4140625,82071.40383272059,82071.40383272059,37077944
2024-04-03,83259.40625,84150.41059750297,82665.40335166469,83457.40721611177,30493347
2024-04-04,84447.40625,84645.40720252051,83457.40148739742,84348.40577373974,25248934
2024-04-05,83655.40625,84150.40865384616,82962.40288461538,83655.40625,18883752
2024-04-08,83655.40625,85140.41346153847,83655.40625,84348.40961538462,18953232
2024-04-09,82764.40625,84051.41256728469,82269.40382027513,83655.4106235048,23725956
2024-04-11,83259.40625,83853.40914833531,81675.39852110582,82368.40190249702,25538009
2024-04-12,82863.40625,84051.41207437275,82368.40382317801,83853.41110364396,17061770
2024-04-15,81378.390625,82368.39537712895,80388.38587287105,82071.39395149027,26663772
2024-04-16,79200.390625,80487.39697265625,78606.3876953125,80388.396484375,31949845
2024-04-17,78111.3828125,79992.39203105196,78111.3828125,79893.39154586502,22611631
2024-04-18,78804.3828125,79299.38521710112,77517.37656053706,78012.3789651382,21370190
2024-04-19,76824.375,77913.38031572165,75537.36871778351,77517.37838273196,31317563
2024-04-22,75339.3671875,76725.37394259198,74349.36236243429,76626.37346008541,30469477
2024-04-23,74745.359375,76032.36556291391,74745.359375,75636.36365894039,18717699
2024-04-24,77814.375,78012.37595419848,76428.36832061068,76725.3697519084,22166150
2024-04-25,75537.3671875,76725.3729624017,75537.3671875,76527.37199991809,15549134
2024-04-26,75933.3671875,77121.37293228488,75735.36623003586,77022.3724535528,12755629
2024-04-29,75933.3671875,76824.37149608866,75438.36479383963,76626.37053862451,14664474
2024-04-30,76725.375,77715.37983870968,75834.37064516128,76230.37258064515,19007007
2024-05-02,77220.375,77814.37788461539,76527.37163461538,76824.37307692308,18900640
2024-05-03,76824.375,78210.38176546391,76725.37451675258,78210.38176546391,13151889
2024-05-07,80487.390625,80487.390625,78606.38149600246,78804.38245694956,26238868
2024-05-08,80487.390625,80586.39110547355,79695.38678121156,79992.38822263222,13089576
2024-05-09,78903.3828125,80685.39145820263,78903.3828125,80289.38953693538,18759935
2024-05-10,78408.3828125,80289.39199613321,78111.38136245265,79596.38861268939,16976124
2024-05-13,77616.375,79101.3821747449,76824.3711734694,78606.37978316327,18652344
2024-05-14,77517.375,78012.37739463602,77121.37308429119,77814.3764367816,11763992
2024-05-16,77418.3828125,79497.39309263107,77319.38232296995,79398.39260310102,20989778
2024-05-17,76626.3671875,78012.37382913438,76428.36623869509,77814.37288032947,15918201
2024-05-20,78111.3828125,78309.38378287389,77121.37796063055,77319.37893100444,19456783
2024-05-21,77616.375,78210.37786989796,77418.37404336735,77715.37547831633,13690583
2024-05-22,76923.375,77913.37982625482,76527.37306949806,77319.37693050192,19521506
2024-05-23,77517.375,78309.37883141762,76329.36925287356,76923.37212643678,18728087
2024-05-24,75141.3671875,76230.37250905797,74943.366219944,76032.37154150197,27891278
2024-05-27,76428.375,77418.37985751296,73260.35945595855,74547.36577072539,43825202
2024-05-28,76824.375,77220.37693298969,75438.36823453609,75735.36968427835,18539072
2024-05-29,74448.3671875,77418.3818359375,74448.3671875,76923.37939453125,30244875
2024-05-30,72765.3515625,74448.35969387756,72765.3515625,74052.35778061225,28551273
2024-05-31,72765.3515625,73953.35730229592,72765.3515625,73755.35634566327,26198776
2024-06-03,74943.3671875,75636.370582893,73458.35991165787,73656.36088177015,15706268
2024-06-04,74547.359375,75339.36319306109,74151.35746596946,74151.35746596946,14098053
2024-06-05,76626.3671875,77220.37003391473,76032.36434108528,77220.37003391473,23177968
2024-06-07,76527.3671875,77814.37336271022,76329.36623746766,77616.37241267788,21189349
2024-06-10,74943.3671875,75834.37155300529,74844.36670244386,75339.36912772457,14598755
2024-06-11,74448.3671875,75240.37109375,74349.36669921875,75141.37060546875,16971175
2024-06-12,75735.3671875,76329.37006740196,74448.36094771241,74547.36142769607,19246725
2024-06-13,77814.375,78210.37690839694,77022.37118320611,77616.37404580152,33763804
2024-06-14,78804.3828125,79695.38714078204,78210.37992697864,78903.38329342022,22926612
2024-06-17,77319.3828125,78705.3896746959,77220.38232234315,78408.38820422535,16123051
2024-06-18,79002.3828125,79398.38473135965,77814.37705592105,77913.37753563597,18207598
2024-06-19,80388.390625,81675.39687884852,79695.3872575431,80289.39014393474,24168863
2024-06-20,80784.390625,81378.39349724265,80388.38871017157,80685.39014629289,20288913
2024-06-21,79200.390625,79992.39453125,79200.390625,79893.39404296875,17907523
2024-06-24,79794.390625,80091.39207893921,78705.38529388959,78903.38626318239,15454227
2024-06-25,79992.390625,80982.39545946782,79299.38724087253,79794.38965810645,19088458
2024-06-26,80487.390625,80586.39110547355,79101.38389837023,79299.38485931735,17783242
2024-06-27,81144.703125,81144.703125,80050.84070542279,80846.37701056985,11739720
2024-06-28,81045.265625,81443.03379984663,80349.17131901841,81443.03379984663,9455929
2024-07-01,81343.5859375,81641.91204729523,80846.37575450794,81045.25982770477,11317202
2024-07-02,81343.5859375,82139.12223028728,81045.25982770477,82039.68019368887,14471904
2024-07-03,81343.5859375,81840.79612049206,80548.04964471271,81840.79612049206,11440328
2024-07-04,84127.96875,84227.41079343972,81940.24379432623,82437.45401152482,43857229
2024-07-05,86614.015625,86614.015625,84724.61689150402,85122.38504592422,45791193
2024-07-08,86912.34375,88105.64824084668,86415.13354548055,87409.55395451945,24035809
2024-07-09,87310.109375,87707.87752705012,86415.13103288725,87310.109375,21336201
2024-07-10,87310.109375,87508.99345102506,86614.01510891231,87111.22529897494,17813847
2024-07-11,87111.2265625,88304.5310359589,86216.24820740582,88006.20491759418,24677608
2024-07-12,83929.0859375,85619.60070164395,83630.75980265107,85420.71661174466,26344386
2024-07-15,86216.25,86812.90224913495,83630.75692041522,84227.40916955017,25193080
2024-07-16,87210.671875,87508.998004561,86216.25144313,86415.13552950398,16166688
2024-07-17,86216.25,87508.9965397924,85917.92387543253,86614.01816608997,18186490
2024-07-18,86415.1328125,86415.1328125,83332.42957062717,83332.42957062717,24721790
2024-07-19,83929.0859375,85619.60070164395,83630.75980265107,85122.39047689573,18569122
2024-07-22,82536.890625,84426.28932605422,82139.12247740963,83929.07914156627,18987560
2024-07-23,83431.875,84227.41135280095,82934.6647794994,83730.20113230035,15766389
2024-07-24,81542.4765625,82835.22314214939,81443.03451791158,82437.45496379574,16939083
2024-07-25,79951.3984375,80548.05066464552,79653.07232392723,79951.3984375,20323811
2024-07-26,80448.609375,80846.37753012979,79951.39918108776,80249.7252974351,14508334
2024-07-29,80746.9375,81542.47383004926,80647.49545874384,81144.70566502462,12797136
2024-07-30,80548.0546875,80548.0546875,79553.63425925926,79951.40243055555,13169636
2024-07-31,83431.875,83431.875,80448.61367699642,80746.93980929677,20744323
2024-08-01,82636.3359375,85619.5971626805,82636.3359375,85520.15512184115,20900338
2024-08-02,79155.8671875,80945.82398319725,79056.4251432946,80548.05580637563,25800275
2024-08-05,71001.6171875,76470.92943583684,69808.31269695378,76272.04535407913,54608790
2024-08-06,72095.4765625,74879.85358836206,71896.59248922413,74482.08544181034,47295226
2024-08-07,74283.203125,75575.94963186077,72393.80438420348,72592.68846218206,32710428
2024-08-08,72990.4609375,73487.67116186989,72095.48253363419,72791.57684775205,28414729
2024-08-09,74283.203125,75377.06555388219,73785.99293005354,75277.6235148929,16388222
2024-08-12,75078.7421875,75476.5103580298,74382.64788907285,74780.41605960265,9839259
2024-08-13,75675.390625,76172.60081307491,75078.73839931012,76073.15877545993,10716261
2024-08-14,76769.2578125,77365.91007529145,76570.37372490285,76968.14190009715,13246168
2024-08-16,79752.515625,79752.515625,78260.88503350997,78956.97930953866,22061478
2024-08-19,77863.1171875,79653.07390445402,77564.79106800766,79653.07390445402,14146565
2024-08-20,78459.7734375,79354.75184173003,78260.88934767111,79056.42570698669,10683836
2024-08-21,77863.1171875,78161.44330699234,77365.9069883461,77465.34902817688,7805598
2024-08-22,77863.1171875,78459.76942648467,77365.9069883461,78260.88534682311,8149101
2024-08-23,77266.46875,77962.56306306306,77067.5846605534,77266.46875,9420306
2024-08-26,75675.390625,77763.67341491459,75575.94858738502,77664.23137729961,15655938
2024-08-27,75377.0703125,76073.16462937005,75178.18622196569,75277.62826723285,11130145
2024-08-28,75973.71875,75973.71875,74979.29834751309,75377.06650850785,9794514
2024-08-29,73587.109375,74283.20365287163,73089.89917652027,73189.34121621621,16884479
2024-08-30,73885.4375,74581.53179676985,73686.5534152086,73984.87954239569,16358520
2024-09-02,73984.875,74283.20110887097,73089.89667338709,74084.31703629032,12641376
2024-09-03,72095.4765625,73885.43322198276,72095.4765625,73686.5491487069,16314599
2024-09-04,69609.4296875,70703.29215401785,69410.54560267857,69410.54560267857,27366563
2024-09-05,68615.0078125,70802.73269927537,68615.0078125,69708.87025588768,25686769
2024-09-06,68515.5625,69311.09878447025,67620.58417997097,68714.44657111756,19022299
2024-09-09,67123.375,67819.46925925926,66228.39666666667,66526.72277777777,23263298
2024-09-10,65830.6328125,66924.49529125755,65631.74872545317,66626.1691606873,30651376
2024-09-11,64537.8828125,65134.53504189137,63841.788544876734,64736.76688896379,35809707
2024-09-12,65930.0703125,66228.39642251132,64836.20790912519,65631.74420248868,35884106
2024-09-13,64040.67578125,65134.53825577445,63941.23373811141,64637.32804008152,25045135
2024-09-19,62747.9296875,64040.67625792393,61852.951292591126,63642.908082408874,49402713
2024-09-20,62648.484375,64338.999032738095,62648.484375,63444.020684523806,32746056
2024-09-23,62250.71875,63145.69713458466,61852.95057907348,61952.392621805106,28542376
2024-09-24,62847.37109375,63046.255179489715,62051.83475079114,62449.60292227057,26957500
2024-09-25,61852.94921875,63841.79002964229,61852.94921875,63444.02186746383,28652438
2024-09-26,64339.0,64537.88408037094,63344.57959814528,63543.46367851623,37566015
2024-09-27,64200.0,65400.0,64200.0,64700.0,28433030
2024-09-30,61500.0,64300.0,61500.0,64200.0,32694163
2024-10-02,61300.0,61900.0,59900.0,60500.0,28473536
2024-10-04,60600.0,61700.0,60500.0,61000.0,24247578
2024-10-07,61000.0,61900.0,59500.0,60200.0,35066533
2024-10-08,60300.0,61000.0,59900.0,60000.0,27411786
2024-10-10,58900.0,60200.0,58900.0,60100.0,45262214
2024-10-11,59300.0,60100.0,59000.0,59100.0,29623969
2024-10-14,59300.0,61200.0,59400.0,59500.0,20886249
2024-10-15,61000.0,61400.0,60100.0,61100.0,22715239
2024-10-16,59500.0,60000.0,59200.0,59400.0,23303268
2024-10-17,59700.0,60100.0,59100.0,59400.0,23372873
2024-10-18,59200.0,60100.0,59100.0,59900.0,14420260
2024-10-21,59000.0,59600.0,58500.0,59000.0,18514905
2024-10-22,57700.0,58900.0,57700.0,58800.0,27582527
2024-10-23,59100.0,60000.0,57100.0,57500.0,27300780
2024-10-24,56600.0,58500.0,56600.0,58200.0,31499922
2024-10-25,55900.0,56900.0,55800.0,56000.0,25829315
2024-10-28,58100.0,58500.0,55700.0,55700.0,27775009
2024-10-29,59600.0,59600.0,57300.0,58000.0,28369314
2024-10-30,59100.0,59800.0,58600.0,59100.0,19838511
2024-10-31,59200.0,61200.0,58300.0,58500.0,35809196
2024-11-01,58300.0,59600.0,58100.0,59000.0,19083180
2024-11-04,58700.0,59400.0,58400.0,58600.0,15586947
2024-11-05,57600.0,58100.0,57200.0,57800.0,17484474
2024-11-06,57300.0,58000.0,56300.0,57600.0,22092218
2024-11-07,57300.0,58100.0,56800.0,56900.0,17043102
2024-11-08,57000.0,58300.0,57000.0,58000.0,13877396
2024-11-11,55000.0,56800.0,55000.0,56700.0,29811326
2024-11-12,53000.0,54600.0,53000.0,54600.0,37962881
2024-11-13,50600.0,53000.0,50500.0,52000.0,52527995
2024-11-14,49900.0,51800.0,49900.0,50200.0,48510715
2024-11-15,53500.0,54200.0,50300.0,50300.0,46774485
2024-11-18,56700.0,57500.0,55900.0,57000.0,48095234
2024-11-19,56300.0,57500.0,55900.0,56500.0,31539632
2024-11-20,55300.0,56500.0,54800.0,56100.0,20864667
2024-11-21,56400.0,56900.0,54700.0,54900.0,19096850
2024-11-22,56000.0,56700.0,55900.0,56000.0,15281543
2024-11-25,57900.0,57900.0,56700.0,57400.0,36237325
2024-11-26,58300.0,58900.0,57500.0,57900.0,23209405
2024-11-27,56300.0,57800.0,56000.0,57700.0,21808387
2024-11-28,55500.0,56400.0,55200.0,56000.0,20001134
2024-11-29,54200.0,55300.0,53800.0,55100.0,24513531
2024-12-02,53600.0,54400.0,53100.0,54300.0,22044867
2024-12-03,53600.0,54400.0,53100.0,53100.0,23374603
2024-12-04,53100.0,53400.0,52000.0,52000.0,29004766
