시도명,시군구명,계
대전광역시,서구,48072
대전광역시,서구,3380
대전광역시,서구,16318
대전광역시,서구,35006
대전광역시,서구,12086
대전광역시,서구,18816
대전광역시,유성구,25394
대전광역시,유성구,19571
대전광역시,유성구,25198
대전광역시,유성구,26616
대전광역시,유성구,40491
대전광역시,유성구,20957
대전광역시,유성구,23454
대전광역시,유성구,36293
대전광역시,유성구,25534
대전광역시,유성구,25709
대전광역시,유성구,32844
대전광역시,유성구,37302
대전광역시,유성구,30120
대전광역시,대덕구,13654
대전광역시,대덕구,5918
대전광역시,대덕구,12685
대전광역시,대덕구,14969
대전광역시,대덕구,25561
대전광역시,대덕구,18130
대전광역시,대덕구,15914
대전광역시,대덕구,16014
대전광역시,대덕구,12668
대전광역시,대덕구,5968
대전광역시,대덕구,12191
대전광역시,대덕구,14763
울산광역시,중구,10664
울산광역시,중구,15491
울산광역시,중구,8130
울산광역시,중구,21025
울산광역시,중구,11229
울산광역시,중구,17910
울산광역시,중구,31276
울산광역시,중구,21002
울산광역시,중구,20469
울산광역시,중구,19250
울산광역시,중구,10473
울산광역시,중구,20088
울산광역시,남구,17661
울산광역시,남구,24960
울산광역시,남구,15551
울산광역시,남구,19504
울산광역시,남구,8298
울산광역시,남구,25664
울산광역시,남구,47325
울산광역시,남구,20213
울산광역시,남구,30899
울산광역시,남구,24845
울산광역시,남구,32232
울산광역시,남구,15882
울산광역시,남구,13225
울산광역시,남구,8512
울산광역시,동구,37136
울산광역시,동구,5142
울산광역시,동구,18005
울산광역시,동구,10622
울산광역시,동구,15328
울산광역시,동구,19186
울산광역시,동구,8039
울산광역시,동구,26510
울산광역시,동구,10987
울산광역시,북구,35474
울산광역시,북구,41914
울산광역시,북구,36160
울산광역시,북구,16002
울산광역시,북구,29312
울산광역시,북구,36249
울산광역시,북구,11668
울산광역시,북구,9816
울산광역시,울주군,19099
울산광역시,울주군,29393
울산광역시,울주군,28066
울산광역시,울주군,66941
울산광역시,울주군,20797
울산광역시,울주군,22115
울산광역시,울주군,8462
울산광역시,울주군,7463
울산광역시,울주군,4216
울산광역시,울주군,2943
울산광역시,울주군,7802
울산광역시,울주군,1687
세종특별자치시,미상,40834
세종특별자치시,미상,2384
세종특별자치시,미상,2704
세종특별자치시,미상,5352
세종특별자치시,미상,8166
세종특별자치시,미상,6541
세종특별자치시,미상,6718
세종특별자치시,미상,5073
세종특별자치시,미상,3046
세종특별자치시,미상,2049
세종특별자치시,미상,17960
세종특별자치시,미상,26472
세종특별자치시,미상,13016
세종특별자치시,미상,24647
세종특별자치시,미상,11139
세종특별자치시,미상,19339
세종특별자치시,미상,23248
세종특별자치시,미상,27688
세종특별자치시,미상,35642
세종특별자치시,미상,21628
세종특별자치시,미상,28668
세종특별자치시,미상,18773
세종특별자치시,미상,11239
세종특별자치시,미상,28277
경기도,수원시 장안구,24781
경기도,수원시 장안구,39888
경기도,수원시 장안구,33427
경기도,수원시 장안구,38549
경기도,수원시 장안구,39018
경기도,수원시 장안구,18030
경기도,수원시 장안구,18195
경기도,수원시 장안구,27915
경기도,수원시 장안구,17590
경기도,수원시 장안구,17277
경기도,수원시 권선구,9665
경기도,수원시 권선구,22351
경기도,수원시 권선구,17425
경기도,수원시 권선구,40530
경기도,수원시 권선구,37090
경기도,수원시 권선구,22762
경기도,수원시 권선구,44751
경기도,수원시 권선구,44157
경기도,수원시 권선구,24093
경기도,수원시 권선구,45845
경기도,수원시 권선구,34499
경기도,수원시 권선구,19691
경기도,수원시 팔달구,21634
경기도,수원시 팔달구,9832
경기도,수원시 팔달구,19194
경기도,수원시 팔달구,21000
경기도,수원시 팔달구,24252
경기도,수원시 팔달구,9495
경기도,수원시 팔달구,18229
경기도,수원시 팔달구,16668
경기도,수원시 팔달구,45036
경기도,수원시 팔달구,9207
경기도,수원시 영통구,11483
경기도,수원시 영통구,13633
경기도,수원시 영통구,34195
경기도,수원시 영통구,19795
경기도,수원시 영통구,45687
경기도,수원시 영통구,32915
경기도,수원시 영통구,25095
경기도,수원시 영통구,31492
경기도,수원시 영통구,31484
경기도,수원시 영통구,33516
경기도,수원시 영통구,53601
경기도,수원시 영통구,28505
경기도,성남시 수정구,12336
경기도,성남시 수정구,31384
경기도,성남시 수정구,10773
경기도,성남시 수정구,13935
경기도,성남시 수정구,14014
경기도,성남시 수정구,12006
경기도,성남시 수정구,11305
경기도,성남시 수정구,11142
경기도,성남시 수정구,14652
경기도,성남시 수정구,14374
경기도,성남시 수정구,4602
경기도,성남시 수정구,9105
경기도,성남시 수정구,10201
경기도,성남시 수정구,45827
경기도,성남시 수정구,4510
경기도,성남시 수정구,11643
경기도,성남시 수정구,3374
경기도,성남시 중원구,32193
경기도,성남시 중원구,16754
경기도,성남시 중원구,19647
경기도,성남시 중원구,24187
경기도,성남시 중원구,9409
경기도,성남시 중원구,21472
경기도,성남시 중원구,23806
경기도,성남시 중원구,3062
경기도,성남시 중원구,11400
경기도,성남시 중원구,19296
경기도,성남시 중원구,26113
경기도,성남시 분당구,24485
경기도,성남시 분당구,17793
경기도,성남시 분당구,10418
경기도,성남시 분당구,13289
경기도,성남시 분당구,14030
경기도,성남시 분당구,30127
경기도,성남시 분당구,14307
경기도,성남시 분당구,16712
경기도,성남시 분당구,30953
경기도,성남시 분당구,17509
경기도,성남시 분당구,24837
경기도,성남시 분당구,13011
경기도,성남시 분당구,16687
경기도,성남시 분당구,15701
경기도,성남시 분당구,26275
경기도,성남시 분당구,26572
경기도,성남시 분당구,23785
경기도,성남시 분당구,26467
경기도,성남시 분당구,26917
경기도,성남시 분당구,16210
경기도,성남시 분당구,28274
경기도,성남시 분당구,36900
경기도,의정부시,40062
경기도,의정부시,29550
경기도,의정부시,33886
경기도,의정부시,32380
경기도,의정부시,18590
경기도,의정부시,40813
경기도,의정부시,44346
경기도,의정부시,30554
경기도,의정부시,31313
경기도,의정부시,44766
경기도,의정부시,25232
경기도,의정부시,23707
경기도,의정부시,18701
경기도,의정부시,19395
경기도,의정부시,27737
경기도,안양시 만안구,14573
경기도,안양시 만안구,22635
경기도,안양시 만안구,15283
경기도,안양시 만안구,6573
경기도,안양시 만안구,9946
경기도,안양시 만안구,26419
경기도,안양시 만안구,14688
경기도,안양시 만안구,8137
경기도,안양시 만안구,15998
경기도,안양시 만안구,18706
경기도,안양시 만안구,29364
경기도,안양시 만안구,12068
경기도,안양시 만안구,13801
경기도,안양시 만안구,20539
경기도,안양시 동안구,28548
경기도,안양시 동안구,14517
경기도,안양시 동안구,17369
경기도,안양시 동안구,16097
경기도,안양시 동안구,9530
경기도,안양시 동안구,32763
경기도,안양시 동안구,17963
경기도,안양시 동안구,26015
경기도,안양시 동안구,13829
경기도,안양시 동안구,22558
경기도,안양시 동안구,16030
경기도,안양시 동안구,26126
경기도,안양시 동안구,23898
경기도,안양시 동안구,22982
경기도,안양시 동안구,15106
경기도,안양시 동안구,12215
경기도,안양시 동안구,10365
경기도,부천시 원미구,11987
경기도,부천시 원미구,18388
경기도,부천시 원미구,10807
경기도,부천시 원미구,16719
경기도,부천시 원미구,11387
경기도,부천시 원미구,5970
경기도,부천시 원미구,16364
경기도,부천시 원미구,16841
경기도,부천시 원미구,13791
경기도,부천시 원미구,20249
경기도,부천시 원미구,17173
경기도,부천시 원미구,21699
경기도,부천시 원미구,40702
경기도,부천시 원미구,29508
경기도,부천시 원미구,22031
경기도,부천시 원미구,17230
경기도,부천시 원미구,17598
경기도,부천시 원미구,23726
경기도,부천시 원미구,28133
경기도,부천시 원미구,30173
경기도,부천시 소사구,15921
경기도,부천시 소사구,14591
경기도,부천시 소사구,25143
경기도,부천시 소사구,28209
경기도,부천시 소사구,28354
경기도,부천시 소사구,31362
경기도,부천시 소사구,18366
경기도,부천시 소사구,21490
경기도,부천시 소사구,20307
경기도,부천시 소사구,24212
경기도,부천시 오정구,38199
경기도,부천시 오정구,21351
경기도,부천시 오정구,18664
경기도,부천시 오정구,25599
경기도,부천시 오정구,12477
경기도,부천시 오정구,19315
경기도,부천시 오정구,16781
경기도,광명시,40
경기도,광명시,2890
경기도,광명시,9549
경기도,광명시,7500
경기도,광명시,11788
경기도,광명시,11296
경기도,광명시,25951
경기도,광명시,10442
경기도,광명시,5105
경기도,광명시,36478
경기도,광명시,9257
경기도,광명시,25073
경기도,광명시,12961
경기도,광명시,18782
경기도,광명시,11682
경기도,광명시,29785
경기도,광명시,25767
경기도,광명시,21637
경기도,광명시,1761
경기도,평택시,27590
경기도,평택시,43412
경기도,평택시,22782
경기도,평택시,26017
경기도,평택시,10712
경기도,평택시,3452
경기도,평택시,12776
경기도,평택시,6268
경기도,평택시,5732
경기도,평택시,42785
경기도,평택시,25047
경기도,평택시,23512
경기도,평택시,12334
경기도,평택시,20752
경기도,평택시,6785
경기도,평택시,4948
경기도,평택시,19886
경기도,평택시,12995
경기도,평택시,5187
경기도,평택시,50915
경기도,평택시,56711
경기도,평택시,25827
경기도,평택시,37434
경기도,평택시,42127
경기도,평택시,51748
경기도,동두천시,6187
경기도,동두천시,10794
경기도,동두천시,4432
경기도,동두천시,2651
경기도,동두천시,24771
경기도,동두천시,24876
경기도,동두천시,8407
경기도,동두천시,4771
경기도,안산시 상록구,22830
경기도,안산시 상록구,22432
경기도,안산시 상록구,29342
경기도,안산시 상록구,30383
경기도,안산시 상록구,39811
경기도,안산시 상록구,34811
경기도,안산시 상록구,24428
경기도,안산시 상록구,18183
경기도,안산시 상록구,20273
경기도,안산시 상록구,35655
경기도,안산시 상록구,24629
경기도,안산시 상록구,16523
경기도,안산시 상록구,8397
경기도,안산시 단원구,35803
경기도,안산시 단원구,19962
경기도,안산시 단원구,24379
경기도,안산시 단원구,42296
경기도,안산시 단원구,5378
경기도,안산시 단원구,24032
경기도,안산시 단원구,20832
경기도,안산시 단원구,45433
경기도,안산시 단원구,16847
경기도,안산시 단원구,17278
경기도,안산시 단원구,32418
경기도,안산시 단원구,9195
경기도,고양시 덕양구,10596
경기도,고양시 덕양구,22552
경기도,고양시 덕양구,29639
경기도,고양시 덕양구,23134
경기도,고양시 덕양구,10451
경기도,고양시 덕양구,26083
경기도,고양시 덕양구,22229
경기도,고양시 덕양구,28203
경기도,고양시 덕양구,23307
경기도,고양시 덕양구,27863
경기도,고양시 덕양구,34149
경기도,고양시 덕양구,18042
경기도,고양시 덕양구,35235
경기도,고양시 덕양구,31327
경기도,고양시 덕양구,14121
경기도,고양시 덕양구,20269
경기도,고양시 덕양구,29837
경기도,고양시 덕양구,22528
경기도,고양시 덕양구,19210
경기도,고양시 덕양구,27935
경기도,고양시 덕양구,16701
경기도,고양시 일산동구,40764
경기도,고양시 일산동구,20422
경기도,고양시 일산동구,23388
경기도,고양시 일산동구,21472
경기도,고양시 일산동구,36762
경기도,고양시 일산동구,28622
경기도,고양시 일산동구,20060
경기도,고양시 일산동구,22748
경기도,고양시 일산동구,15393
경기도,고양시 일산동구,16633
경기도,고양시 일산동구,26544
경기도,고양시 일산동구,21389
경기도,고양시 일산서구,25189
경기도,고양시 일산서구,18823
경기도,고양시 일산서구,33527
경기도,고양시 일산서구,29660
경기도,고양시 일산서구,18896
경기도,고양시 일산서구,26325
경기도,고양시 일산서구,26960
경기도,고양시 일산서구,34114
경기도,고양시 일산서구,20325
경기도,고양시 일산서구,30763
경기도,고양시 일산서구,18481
경기도,과천시,11270
경기도,과천시,16085
경기도,과천시,16657
경기도,과천시,14754
경기도,과천시,14028
경기도,과천시,6186
경기도,과천시,6547
경기도,구리시,30397
경기도,구리시,35386
경기도,구리시,23689
경기도,구리시,14691
경기도,구리시,20878
경기도,구리시,16537
경기도,구리시,24211
경기도,구리시,20986
경기도,남양주시,58110
경기도,남양주시,95283
경기도,남양주시,63876
경기도,남양주시,13203
경기도,남양주시,35591
경기도,남양주시,20296
경기도,남양주시,51191
경기도,남양주시,26962
경기도,남양주시,18157
경기도,남양주시,8556
경기도,남양주시,3806
경기도,남양주시,55820
경기도,남양주시,37511
경기도,남양주시,17143
경기도,남양주시,2418
경기도,남양주시,105415
경기도,남양주시,36529
경기도,남양주시,82719
경기도,오산시,33650
경기도,오산시,45803
경기도,오산시,24440
경기도,오산시,27628
경기도,오산시,34873
경기도,오산시,22941
경기도,오산시,31505
경기도,오산시,20455
경기도,시흥시,42035
경기도,시흥시,33299
경기도,시흥시,9123
경기도,시흥시,54677
경기도,시흥시,11294
경기도,시흥시,40988
경기도,시흥시,21735
경기도,시흥시,17446
경기도,시흥시,17915
경기도,시흥시,21149
경기도,시흥시,27099
경기도,시흥시,21552
경기도,시흥시,19685
경기도,시흥시,35366
경기도,시흥시,35588
경기도,시흥시,1790
경기도,시흥시,23932
경기도,시흥시,46766
경기도,시흥시,26309
경기도,시흥시,10838
경기도,군포시,31552
경기도,군포시,41439
경기도,군포시,14527
경기도,군포시,25124
경기도,군포시,19040
경기도,군포시,17140
경기도,군포시,20046
경기도,군포시,15128
경기도,군포시,19569
경기도,군포시,9146
경기도,군포시,23296
경기도,군포시,20400
경기도,의왕시,13713
경기도,의왕시,29255
경기도,의왕시,33657
경기도,의왕시,19875
경기도,의왕시,21289
경기도,의왕시,36882
경기도,하남시,5970
경기도,하남시,6893
경기도,하남시,45155
경기도,하남시,14161
경기도,하남시,17406
경기도,하남시,27575
경기도,하남시,3042
경기도,하남시,39641
경기도,하남시,35332
경기도,하남시,1226
경기도,하남시,3081
경기도,하남시,53686
경기도,하남시,46562
경기도,하남시,29611
경기도,용인시 처인구,31409
경기도,용인시 처인구,25914
경기도,용인시 처인구,19484
경기도,용인시 처인구,23595
경기도,용인시 처인구,7905
경기도,용인시 처인구,7951
경기도,용인시 처인구,19868
경기도,용인시 처인구,26761
경기도,용인시 처인구,34849
경기도,용인시 처인구,12051
경기도,용인시 처인구,50704
경기도,용인시 처인구,12281
경기도,용인시 기흥구,36658
경기도,용인시 기흥구,34280
경기도,용인시 기흥구,19223
경기도,용인시 기흥구,40387
경기도,용인시 기흥구,12579
경기도,용인시 기흥구,32662
경기도,용인시 기흥구,20962
경기도,용인시 기흥구,25000
경기도,용인시 기흥구,38812
경기도,용인시 기흥구,33450
경기도,용인시 기흥구,31396
경기도,용인시 기흥구,26481
경기도,용인시 기흥구,26783
경기도,용인시 기흥구,23252
경기도,용인시 기흥구,34550
경기도,용인시 수지구,34797
경기도,용인시 수지구,41299
경기도,용인시 수지구,41312
경기도,용인시 수지구,27986
경기도,용인시 수지구,17787
경기도,용인시 수지구,26482
경기도,용인시 수지구,50614
경기도,용인시 수지구,19991
경기도,용인시 수지구,32878
경기도,용인시 수지구,27515
경기도,용인시 수지구,54616
경기도,파주시,48291
경기도,파주시,13653
경기도,파주시,9441
경기도,파주시,27777
경기도,파주시,8335
경기도,파주시,12737
경기도,파주시,10363
경기도,파주시,3528
경기도,파주시,6617
경기도,파주시,692
경기도,파주시,21119
경기도,파주시,30649
경기도,파주시,24760
경기도,파주시,7142
경기도,파주시,51960
경기도,파주시,64052
경기도,파주시,68462
경기도,파주시,23675
경기도,파주시,52379
경기도,파주시,24508
경기도,이천시,14337
경기도,이천시,37310
경기도,이천시,13986
경기도,이천시,11427
경기도,이천시,6033
경기도,이천시,16483
경기도,이천시,14284
경기도,이천시,4086
경기도,이천시,4407
경기도,이천시,2516
경기도,이천시,15778
경기도,이천시,56892
경기도,이천시,15427
경기도,이천시,9657
경기도,안성시,66075
경기도,안성시,4979
경기도,안성시,7022
경기도,안성시,3012
경기도,안성시,5408
경기도,안성시,14537
경기도,안성시,5005
경기도,안성시,6325
경기도,안성시,7055
경기도,안성시,6621
경기도,안성시,3675
경기도,안성시,1826
경기도,안성시,11345
경기도,안성시,26369
경기도,안성시,24358
경기도,김포시,34896
경기도,김포시,50336
경기도,김포시,30529
경기도,김포시,9297
경기도,김포시,5195
경기도,김포시,7788
경기도,김포시,57994
경기도,김포시,39006
경기도,김포시,21031
경기도,김포시,59944
경기도,김포시,40501
경기도,김포시,45403
경기도,김포시,35599
경기도,김포시,49386
경기도,화성시,106819
경기도,화성시,17136
경기도,화성시,85672
경기도,화성시,59819
경기도,화성시,6484
경기도,화성시,7894
경기도,화성시,6625
경기도,화성시,10610
경기도,화성시,7164
경기도,화성시,9443
경기도,화성시,9621
경기도,화성시,3872
경기도,화성시,10652
경기도,화성시,26907
경기도,화성시,49821
경기도,화성시,36274
경기도,화성시,22481
경기도,화성시,37124
경기도,화성시,15921
경기도,화성시,27746
경기도,화성시,50048
경기도,화성시,34302
경기도,화성시,40467
경기도,화성시,53374
경기도,화성시,47196
경기도,화성시,44171
경기도,화성시,56831
경기도,화성시,37214
경기도,화성시,45143
경기도,광주시,51839
경기도,광주시,21538
경기도,광주시,9122
경기도,광주시,15550
경기도,광주시,1385
경기도,광주시,2246
경기도,광주시,28148
경기도,광주시,22827
경기도,광주시,17466
경기도,광주시,41960
경기도,광주시,31633
경기도,광주시,33104
경기도,광주시,30043
경기도,광주시,32568
경기도,광주시,35753
경기도,광주시,22574
경기도,양주시,25369
경기도,양주시,5182
경기도,양주시,6162
경기도,양주시,10695
경기도,양주시,11940
경기도,양주시,4550
경기도,양주시,49288
경기도,양주시,8692
경기도,양주시,45108
경기도,양주시,24949
경기도,양주시,38887
경기도,양주시,57451
경기도,포천시,42449
경기도,포천시,9817
경기도,포천시,4190
경기도,포천시,6967
경기도,포천시,11274
경기도,포천시,2036
경기도,포천시,4526
경기도,포천시,8864
경기도,포천시,5575
경기도,포천시,7445
경기도,포천시,2535
경기도,포천시,2422
경기도,포천시,19348
경기도,포천시,14124
경기도,여주시,14208
경기도,여주시,4659
경기도,여주시,4956
경기도,여주시,2863
경기도,여주시,5773
경기도,여주시,6571
경기도,여주시,4661
경기도,여주시,4306
경기도,여주시,2524
경기도,여주시,20687
경기도,여주시,25372
경기도,여주시,18171
경기도,연천군,7837
경기도,연천군,17590
경기도,연천군,2948
경기도,연천군,4076
경기도,연천군,2453
경기도,연천군,1668
경기도,연천군,965
경기도,연천군,2401
경기도,연천군,164
경기도,연천군,702
경기도,가평군,21261
경기도,가평군,9678
경기도,가평군,13384
경기도,가평군,5404
경기도,가평군,9223
경기도,가평군,3555
경기도,양평군,37615
경기도,양평군,10087
경기도,양평군,4847
경기도,양평군,13882
경기도,양평군,8012
경기도,양평군,9875
경기도,양평군,3911
경기도,양평군,3744
경기도,양평군,4528
경기도,양평군,6643
경기도,양평군,18586
경기도,양평군,5095
충청북도,청주시 상당구,2085
충청북도,청주시 상당구,4585
충청북도,청주시 상당구,3674
충청북도,청주시 상당구,6412
충청북도,청주시 상당구,3589
충청북도,청주시 상당구,6472
충청북도,청주시 상당구,6348
충청북도,청주시 상당구,11417
충청북도,청주시 상당구,9894
충청북도,청주시 상당구,29142
충청북도,청주시 상당구,12680
충청북도,청주시 상당구,57597
충청북도,청주시 상당구,44258
충청북도,청주시 서원구,9784
충청북도,청주시 서원구,2991
충청북도,청주시 서원구,4113
충청북도,청주시 서원구,11676
충청북도,청주시 서원구,14146
충청북도,청주시 서원구,16649
충청북도,청주시 서원구,25098
충청북도,청주시 서원구,28268
충청북도,청주시 서원구,12623
충청북도,청주시 서원구,14892
충청북도,청주시 서원구,41792
충청북도,청주시 흥덕구,40801
충청북도,청주시 흥덕구,10200
충청북도,청주시 흥덕구,17180
충청북도,청주시 흥덕구,13827
충청북도,청주시 흥덕구,51143
충청북도,청주시 흥덕구,15154
충청북도,청주시 흥덕구,53438
충청북도,청주시 흥덕구,12820
충청북도,청주시 흥덕구,23336
충청북도,청주시 흥덕구,30724
충청북도,청주시 흥덕구,16355
충청북도,청주시 청원구,18997
충청북도,청주시 청원구,68592
충청북도,청주시 청원구,4174
충청북도,청주시 청원구,12026
충청북도,청주시 청원구,7795
충청북도,청주시 청원구,12906
충청북도,청주시 청원구,47138
충청북도,청주시 청원구,17579
충청북도,충주시,6108
충청북도,충주시,1924
충청북도,충주시,2791
충청북도,충주시,9928
충청북도,충주시,2713
충청북도,충주시,2146
충청북도,충주시,3883
충청북도,충주시,14766
충청북도,충주시,3840
충청북도,충주시,3391
충청북도,충주시,2152
충청북도,충주시,2992
충청북도,충주시,1839
충청북도,충주시,2412
충청북도,충주시,22250
충청북도,충주시,6240
충청북도,충주시,13963
충청북도,충주시,4867
충청북도,충주시,8772
충청북도,충주시,22255
충청북도,충주시,4052
충청북도,충주시,9201
충청북도,충주시,13670
충청북도,충주시,34923
충청북도,충주시,6246
충청북도,제천시,6620
충청북도,제천시,1764
충청북도,제천시,1260
충청북도,제천시,1972
충청북도,제천시,2101
충청북도,제천시,658
충청북도,제천시,3315
충청북도,제천시,4645
충청북도,제천시,17773
충청북도,제천시,9965
충청북도,제천시,5376
충청북도,제천시,4671
충청북도,제천시,9818
충청북도,제천시,18664
충청북도,제천시,10557
충청북도,제천시,14791
충청북도,제천시,14775
충청북도,보은군,14206
충청북도,보은군,1699
충청북도,보은군,1395
충청북도,보은군,2068
충청북도,보은군,1544
충청북도,보은군,2177
충청북도,보은군,1777
충청북도,보은군,715
충청북도,보은군,1679
충청북도,보은군,1615
충청북도,보은군,1692
충청북도,옥천군,28116
충청북도,옥천군,3081
충청북도,옥천군,1332
충청북도,옥천군,1878
충청북도,옥천군,2270
충청북도,옥천군,2805
충청북도,옥천군,3864
충청북도,옥천군,2069
충청북도,옥천군,2879
충청북도,영동군,19239
충청북도,영동군,3222
충청북도,영동군,3918
충청북도,영동군,2135
충청북도,영동군,1797
충청북도,영동군,2151
충청북도,영동군,2957
충청북도,영동군,912
충청북도,영동군,2609
충청북도,영동군,1738
충청북도,영동군,2919
충청북도,증평군,35538
충청북도,증평군,1677
충청북도,진천군,29509
충청북도,진천군,31370
충청북도,진천군,2941
충청북도,진천군,3332
충청북도,진천군,2043
충청북도,진천군,6383
충청북도,진천군,10956
충청북도,괴산군,9246
충청북도,괴산군,1988
충청북도,괴산군,1885
충청북도,괴산군,2163
충청북도,괴산군,3087
충청북도,괴산군,2134
충청북도,괴산군,5057
충청북도,괴산군,3248
충청북도,괴산군,2523
충청북도,괴산군,2137
충청북도,괴산군,2604
충청북도,음성군,16172
충청북도,음성군,18952
충청북도,음성군,2764
충청북도,음성군,3016
충청북도,음성군,13029
충청북도,음성군,16502
충청북도,음성군,6412
충청북도,음성군,4420
충청북도,음성군,9710
충청북도,단양군,10230
충청북도,단양군,4867
충청북도,단양군,2317
충청북도,단양군,1994
충청북도,단양군,3084
충청북도,단양군,1847
충청북도,단양군,1459
충청북도,단양군,1627
충청남도,천안시 동남구,22508
충청남도,천안시 동남구,9847
충청남도,천안시 동남구,4079
충청남도,천안시 동남구,4193
충청남도,천안시 동남구,2868
충청남도,천안시 동남구,2121
충청남도,천안시 동남구,6072
충청남도,천안시 동남구,1930
충청남도,천안시 동남구,4760
충청남도,천안시 동남구,7842
충청남도,천안시 동남구,7869
충청남도,천안시 동남구,8971
충청남도,천안시 동남구,16243
충청남도,천안시 동남구,22882
충청남도,천안시 동남구,43056
충청남도,천안시 동남구,58333
충청남도,천안시 동남구,37502
충청남도,천안시 서북구,22145
충청남도,천안시 서북구,21753
충청남도,천안시 서북구,19513
충청남도,천안시 서북구,7786
충청남도,천안시 서북구,16842
충청남도,천안시 서북구,24972
충청남도,천안시 서북구,12752
충청남도,천안시 서북구,34793
충청남도,천안시 서북구,17341
충청남도,천안시 서북구,39324
충청남도,천안시 서북구,31766
충청남도,천안시 서북구,37179
충청남도,천안시 서북구,50606
충청남도,천안시 서북구,61952
충청남도,공주시,6861
충청남도,공주시,2959
충청남도,공주시,2742
충청남도,공주시,5136
충청남도,공주시,3999
충청남도,공주시,4323
충청남도,공주시,4617
충청남도,공주시,4835
충청남도,공주시,2724
충청남도,공주시,3022
충청남도,공주시,4227
충청남도,공주시,7412
충청남도,공주시,5279
충청남도,공주시,7090
충청남도,공주시,19497
충청남도,공주시,16718
충청남도,보령시,5626
충청남도,보령시,1507
충청남도,보령시,2004
충청남도,보령시,1494
충청남도,보령시,1014
충청남도,보령시,3151
충청남도,보령시,2346
충청남도,보령시,3518
충청남도,보령시,4750
충청남도,보령시,2214
충청남도,보령시,1604
충청남도,보령시,1936
충청남도,보령시,4867
충청남도,보령시,12769
충청남도,보령시,6140
충청남도,보령시,15462
충청남도,보령시,17723
충청남도,보령시,5789
충청남도,아산시,5790
충청남도,아산시,90131
충청남도,아산시,4011
충청남도,아산시,46133
충청남도,아산시,23004
충청남도,아산시,23692
충청남도,아산시,5272
충청남도,아산시,5653
충청남도,아산시,2852
충청남도,아산시,4203
충청남도,아산시,22364
충청남도,아산시,9662
충청남도,아산시,9737
충청남도,아산시,38802
충청남도,아산시,15853
충청남도,아산시,20996
충청남도,아산시,26352
충청남도,서산시,12574
충청남도,서산시,7013
충청남도,서산시,5062
충청남도,서산시,3214
충청남도,서산시,7759
충청남도,서산시,16958
충청남도,서산시,9041
충청남도,서산시,4884
충청남도,서산시,7083
충청남도,서산시,5672
충청남도,서산시,17715
충청남도,서산시,17377
충청남도,서산시,8189
충청남도,서산시,17509
충청남도,서산시,34606
충청남도,논산시,7282
충청남도,논산시,12551
충청남도,논산시,3748
충청남도,논산시,3889
충청남도,논산시,2713
충청남도,논산시,3346
충청남도,논산시,3272
충청남도,논산시,5716
충청남도,논산시,2319
충청남도,논산시,5814
충청남도,논산시,3142
충청남도,논산시,3758
충청남도,논산시,2053
충청남도,논산시,34170
충청남도,논산시,14885
충청남도,계룡시,14101
충청남도,계룡시,16807
충청남도,계룡시,7680
충청남도,계룡시,8036
충청남도,당진시,7896
충청남도,당진시,28976
충청남도,당진시,5823
충청남도,당진시,8278
충청남도,당진시,2227
충청남도,당진시,3473
충청남도,당진시,3310
충청남도,당진시,4700
충청남도,당진시,5221
충청남도,당진시,14442
충청남도,당진시,11389
충청남도,당진시,38282
충청남도,당진시,21972
충청남도,당진시,15836
충청남도,금산군,22592
충청남도,금산군,3047
충청남도,금산군,2706
충청남도,금산군,2338
충청남도,금산군,2324
충청남도,금산군,2767
충청남도,금산군,1985
충청남도,금산군,3109
충청남도,금산군,2857
충청남도,금산군,5897
충청남도,부여군,18045
충청남도,부여군,11466
충청남도,부여군,3512
충청남도,부여군,2168
충청남도,부여군,1462
충청남도,부여군,2180
충청남도,부여군,2575
충청남도,부여군,1333
충청남도,부여군,1712
충청남도,부여군,1056
충청남도,부여군,1558
충청남도,부여군,2614
충청남도,부여군,2485
충청남도,부여군,2889
충청남도,부여군,2641
충청남도,부여군,1942
충청남도,서천군,10764
충청남도,서천군,12756
충청남도,서천군,4506
충청남도,서천군,2056
충청남도,서천군,1464
충청남도,서천군,2306
충청남도,서천군,1390
충청남도,서천군,1153
충청남도,서천군,1182
충청남도,서천군,1925
충청남도,서천군,1961
충청남도,서천군,2794
충청남도,서천군,4032
충청남도,청양군,10079
충청남도,청양군,1981
충청남도,청양군,2170
충청남도,청양군,3356
충청남도,청양군,1449
충청남도,청양군,1767
충청남도,청양군,2193
충청남도,청양군,2571
충청남도,청양군,2018
충청남도,청양군,2062
충청남도,홍성군,35270
충청남도,홍성군,7433
충청남도,홍성군,33576
충청남도,홍성군,3249
충청남도,홍성군,3281
충청남도,홍성군,2726
충청남도,홍성군,2062
충청남도,홍성군,1939
충청남도,홍성군,2983
충청남도,홍성군,3323
충청남도,홍성군,3291
충청남도,예산군,30077
충청남도,예산군,16891
충청남도,예산군,2289
충청남도,예산군,2880
충청남도,예산군,2862
충청남도,예산군,1640
충청남도,예산군,2324
충청남도,예산군,6256
충청남도,예산군,2320
